time,gFx,gFy,gFz,wx,wy,wz,Bx,By,Bz,label
22.559303,1.307,0.8001,3.7963,-4.9949,-2.9281,2.1035,-28.3688,6.4688,-26.9625,BBBB
22.561307,1.307,0.8001,3.7963,-4.9949,-2.9281,2.1035,-28.3688,6.4688,-26.9625,BBBB
22.562374,1.0531,0.8357,2.9782,-4.9949,-2.9281,2.1035,-28.3688,6.4688,-26.9625,BBBB
22.580018,1.0531,0.8357,2.9782,-0.2509,0.3989,0.5643,-28.3688,6.4688,-26.9625,BBBB
22.591724,0.9095,0.6733,2.3252,-0.2509,0.3989,0.5643,-28.3688,6.4688,-26.9625,BBBB
22.617651,0.7505,0.4138,1.873,-0.2509,0.3989,0.5643,-28.3688,6.4688,-26.9625,BBBB
22.625289,0.6093,0.1952,1.4413,-0.2509,0.3989,0.5643,-28.3688,6.4688,-26.9625,BBBB
22.631824,0.6093,0.1952,1.4413,-0.2509,0.3989,0.5643,-28.3688,6.3,-27.4688,BBBB
22.635006,0.6093,0.1952,1.4413,-0.2509,0.3989,0.5643,-28.3688,6.3,-27.4688,BBBB
22.636732,0.6093,0.1952,1.4413,3.8735,1.3197,-1.3329,-28.3688,6.3,-27.4688,BBBB
22.645051,0.4871,0.0638,1.0676,3.8735,1.3197,-1.3329,-28.3688,6.3,-27.4688,BBBB
22.66133,0.3159,-0.0396,0.7402,3.8735,1.3197,-1.3329,-28.3688,6.3,-27.4688,BBBB
22.674672,0.3159,-0.0396,0.7402,3.8735,1.3197,-1.3329,-28.3688,6.3,-27.4688,BBBB
22.676151,0.1199,-0.0997,0.4417,3.8735,1.3197,-1.3329,-28.3688,6.3,-27.4688,BBBB
22.677003,0.1199,-0.0997,0.4417,3.8735,1.3197,-1.3329,-28.35,5.6813,-28.125,BBBB
22.698607,-0.0694,-0.1072,0.1102,3.8735,1.3197,-1.3329,-28.35,5.6813,-28.125,BBBB
22.713366,-0.0694,-0.1072,0.1102,4.3998,1.5679,-1.8539,-28.35,5.6813,-28.125,BBBB
22.728056,-0.1781,-0.0796,-0.1947,4.3998,1.5679,-1.8539,-28.35,5.6813,-28.125,BBBB
22.730209,-0.1781,-0.0796,-0.1947,4.3998,1.5679,-1.8539,-28.35,5.6813,-28.125,BBBB
22.731168,-0.2487,-0.0496,-0.3659,4.3998,1.5679,-1.8539,-28.35,5.6813,-28.125,BBBB
22.758016,-0.3164,-0.0411,-0.4415,4.3998,1.5679,-1.8539,-28.35,5.6813,-28.125,BBBB
22.765038,-0.3164,-0.0411,-0.4415,4.3998,1.5679,-1.8539,-28.0125,4.5188,-28.65,BBBB
22.770239,-0.3164,-0.0411,-0.4415,2.6123,1.2347,-1.2741,-28.0125,4.5188,-28.65,BBBB
22.787677,-0.4043,-0.0279,-0.5006,2.6123,1.2347,-1.2741,-28.0125,4.5188,-28.65,BBBB
22.790706,-0.4549,-0.0198,-0.5558,2.6123,1.2347,-1.2741,-28.0125,4.5188,-28.65,BBBB
22.792492,-0.4549,-0.0198,-0.5558,2.6123,1.2347,-1.2741,-28.0125,4.5188,-28.65,BBBB
22.817687,-0.4624,0.0164,-0.6462,2.6123,1.2347,-1.2741,-28.0125,4.5188,-28.65,BBBB
22.825039,-0.4624,0.0164,-0.6462,2.6123,1.2347,-1.2741,-27.3563,4.5188,-29.4375,BBBB
22.846931,-0.4329,0.0599,-0.7256,2.6123,1.2347,-1.2741,-27.3563,4.5188,-29.4375,BBBB
22.853,-0.3938,0.052,-0.7019,2.6123,1.2347,-1.2741,-27.3563,4.5188,-29.4375,BBBB
22.856075,-0.3938,0.052,-0.7019,0.0683,0.7083,-0.1313,-27.3563,4.5188,-29.4375,BBBB
22.85737,-0.3938,0.052,-0.7019,0.0683,0.7083,-0.1313,-27.3563,4.5188,-29.4375,BBBB
22.876277,-0.3938,0.052,-0.7019,0.0683,0.7083,-0.1313,-26.55,5.0063,-30.4688,BBBB
22.879476,-0.3357,0.0171,-0.5792,0.0683,0.7083,-0.1313,-26.55,5.0063,-30.4688,BBBB
22.903934,-0.3357,0.0171,-0.5792,-2.6763,-0.6315,0.7755,-26.55,5.0063,-30.4688,BBBB
22.909093,-0.3357,0.0171,-0.5792,-2.6763,-0.6315,0.7755,-26.55,5.0063,-30.4688,BBBB
22.910901,-0.3051,-0.0418,-0.4209,-2.6763,-0.6315,0.7755,-26.55,5.0063,-30.4688,BBBB
22.912634,-0.2765,-0.0728,-0.2282,-2.6763,-0.6315,0.7755,-26.55,5.0063,-30.4688,BBBB
22.926506,-0.181,-0.0063,0.0721,-2.6763,-0.6315,0.7755,-26.55,5.0063,-30.4688,BBBB
22.94473,0.0919,0.0989,0.708,-2.6763,-0.6315,0.7755,-26.55,5.0063,-30.4688,BBBB
22.960352,0.0919,0.0989,0.708,-2.6763,-0.6315,0.7755,-25.2938,6.7125,-30.4125,BBBB
22.963036,0.0919,0.0989,0.708,-4.8727,-2.2647,1.6038,-25.2938,6.7125,-30.4125,BBBB
22.965715,0.6071,0.2656,1.6497,-4.8727,-2.2647,1.6038,-25.2938,6.7125,-30.4125,BBBB
22.967513,0.6071,0.2656,1.6497,-4.8727,-2.2647,1.6038,-25.2938,6.7125,-30.4125,BBBB
22.993158,1.0786,0.483,2.6316,-4.8727,-2.2647,1.6038,-25.2938,6.7125,-30.4125,BBBB
23.010199,1.4878,0.719,3.3728,-4.8727,-2.2647,1.6038,-25.2938,6.7125,-30.4125,BBBB
23.017596,1.8503,0.9378,4.1655,-4.8727,-2.2647,1.6038,-25.2938,6.7125,-30.4125,BBBB
23.022859,1.8503,0.9378,4.1655,-4.8727,-2.2647,1.6038,-25.2938,6.7125,-30.4125,BBBB
23.027115,1.8503,0.9378,4.1655,-4.8727,-2.2647,1.6038,-24.7688,8.3813,-29.775,BBBB
23.036901,1.8503,0.9378,4.1655,-2.9371,-3.2239,1.2379,-24.7688,8.3813,-29.775,BBBB
23.039646,1.5855,1.0312,3.8186,-2.9371,-3.2239,1.2379,-24.7688,8.3813,-29.775,BBBB
23.061045,1.2012,1.0104,2.9819,-2.9371,-3.2239,1.2379,-24.7688,8.3813,-29.775,BBBB
23.071209,1.2012,1.0104,2.9819,-2.9371,-3.2239,1.2379,-24.7688,8.3813,-29.775,BBBB
23.073046,0.9943,0.8531,2.2746,-2.9371,-3.2239,1.2379,-24.7688,8.3813,-29.775,BBBB
23.075937,0.9943,0.8531,2.2746,-2.9371,-3.2239,1.2379,-25.0125,8.2313,-29.6813,BBBB
23.090061,0.9943,0.8531,2.2746,2.1461,1.3234,-0.8761,-25.0125,8.2313,-29.6813,BBBB
23.116047,0.7835,0.5553,1.8755,2.1461,1.3234,-0.8761,-25.0125,8.2313,-29.6813,BBBB
23.121795,0.6523,0.3029,1.497,2.1461,1.3234,-0.8761,-25.0125,8.2313,-29.6813,BBBB
23.134876,0.6523,0.3029,1.497,2.1461,1.3234,-0.8761,-25.0125,8.2313,-29.6813,BBBB
23.137599,0.5199,0.1236,1.1262,2.1461,1.3234,-0.8761,-25.0125,8.2313,-29.6813,BBBB
23.155874,0.321,-0.0151,0.8186,2.1461,1.3234,-0.8761,-25.0125,8.2313,-29.6813,BBBB
23.159785,0.321,-0.0151,0.8186,2.1461,1.3234,-0.8761,-26.1,6.5813,-30.2063,BBBB
23.184076,0.321,-0.0151,0.8186,4.2283,1.2423,-2.1696,-26.1,6.5813,-30.2063,BBBB
23.19477,-0.0581,-0.1324,0.1759,4.2283,1.2423,-2.1696,-26.1,6.5813,-30.2063,BBBB
23.206233,-0.2123,-0.1507,-0.1182,4.2283,1.2423,-2.1696,-26.1,6.5813,-30.2063,BBBB
23.208486,-0.2123,-0.1507,-0.1182,4.2283,1.2423,-2.1696,-26.1,6.5813,-30.2063,BBBB
23.217213,-0.2123,-0.1507,-0.1182,4.2283,1.2423,-2.1696,-27.0375,4.1625,-29.7375,BBBB
23.241336,-0.3176,-0.1385,-0.3279,4.2283,1.2423,-2.1696,-27.0375,4.1625,-29.7375,BBBB
23.244094,-0.3176,-0.1385,-0.3279,3.1338,0.7959,-1.9397,-27.0375,4.1625,-29.7375,BBBB
23.260768,-0.3176,-0.1385,-0.3279,3.1338,0.7959,-1.9397,-27.0375,4.1625,-29.7375,BBBB
23.263767,-0.3945,-0.1212,-0.4634,3.1338,0.7959,-1.9397,-27.0375,4.1625,-29.7375,BBBB
23.266501,-0.4676,-0.0999,-0.5145,3.1338,0.7959,-1.9397,-27.0375,4.1625,-29.7375,BBBB
23.27591,-0.4676,-0.0999,-0.5145,3.1338,0.7959,-1.9397,-27.6938,2.475,-28.7813,BBBB
23.319856,-0.4676,-0.0999,-0.5145,0.2246,0.7875,-0.5797,-27.6938,2.475,-28.7813,BBBB
23.328124,-0.4676,-0.0999,-0.5145,0.2246,0.7875,-0.5797,-27.6938,2.475,-28.7813,BBBB
23.331194,-0.5362,-0.0853,-0.5587,0.2246,0.7875,-0.5797,-27.6938,2.475,-28.7813,BBBB
23.335262,-0.5956,-0.0589,-0.621,0.2246,0.7875,-0.5797,-27.6938,2.475,-28.7813,BBBB
23.336861,-0.5944,-0.0396,-0.6618,0.2246,0.7875,-0.5797,-27.6938,2.475,-28.7813,BBBB
23.356554,-0.4928,-0.0066,-0.6667,0.2246,0.7875,-0.5797,-27.6938,2.475,-28.7813,BBBB
23.360434,-0.3738,0.01,-0.6804,0.2246,0.7875,-0.5797,-27.6938,2.475,-28.7813,BBBB
23.362167,-0.3738,0.01,-0.6804,0.2246,0.7875,-0.5797,-28.425,1.5563,-27.9375,BBBB
23.376401,-0.3738,0.01,-0.6804,-2.0749,-0.4013,0.8472,-28.425,1.5563,-27.9375,BBBB
23.38008,-0.3738,0.01,-0.6804,-2.0749,-0.4013,0.8472,-28.425,1.5563,-27.9375,BBBB
23.381939,-0.2848,-0.0237,-0.6139,-2.0749,-0.4013,0.8472,-28.425,1.5563,-27.9375,BBBB
23.393529,-0.2328,-0.0784,-0.4795,-2.0749,-0.4013,0.8472,-28.425,1.5563,-27.9375,BBBB
23.416413,-0.2328,-0.0784,-0.4795,-2.0749,-0.4013,0.8472,-29.4188,1.3313,-27.1125,BBBB
23.419681,-0.1632,-0.0645,-0.1949,-2.0749,-0.4013,0.8472,-29.4188,1.3313,-27.1125,BBBB
23.431242,0.1634,0.1466,0.3647,-2.0749,-0.4013,0.8472,-29.4188,1.3313,-27.1125,BBBB
23.434693,0.1634,0.1466,0.3647,-2.0749,-0.4013,0.8472,-29.4188,1.3313,-27.1125,BBBB
23.449628,0.1634,0.1466,0.3647,-4.3501,-2.154,1.725,-29.4188,1.3313,-27.1125,BBBB
23.460674,0.9156,0.4612,1.1243,-4.3501,-2.154,1.725,-29.4188,1.3313,-27.1125,BBBB
23.476912,1.3583,0.6249,2.4393,-4.3501,-2.154,1.725,-29.4188,1.3313,-27.1125,BBBB
23.482175,1.3583,0.6249,2.4393,-4.3501,-2.154,1.725,-30.6375,1.8563,-26.0813,BBBB
23.487649,1.3583,0.6249,2.4393,-4.3501,-2.154,1.725,-30.6375,1.8563,-26.0813,BBBB
23.489531,1.3861,0.7167,3.4563,-4.3501,-2.154,1.725,-30.6375,1.8563,-26.0813,BBBB
23.506316,1.3861,0.7167,3.4563,-4.4743,-3.0547,1.2035,-30.6375,1.8563,-26.0813,BBBB
23.5273,1.5693,0.814,4.0177,-4.4743,-3.0547,1.2035,-30.6375,1.8563,-26.0813,BBBB
23.531441,1.4213,0.8511,4.1418,-4.4743,-3.0547,1.2035,-30.6375,1.8563,-26.0813,BBBB
23.547567,0.8831,0.8133,3.4954,-4.4743,-3.0547,1.2035,-30.6375,1.8563,-26.0813,BBBB
23.554766,0.8831,0.8133,3.4954,-4.4743,-3.0547,1.2035,-30.6375,1.8563,-26.0813,BBBB
23.556854,0.8831,0.8133,3.4954,-4.4743,-3.0547,1.2035,-32.0813,1.8563,-25.1063,BBBB
23.582341,0.666,0.7512,2.5727,-4.4743,-3.0547,1.2035,-32.0813,1.8563,-25.1063,BBBB
23.586223,0.666,0.7512,2.5727,0.2204,1.0927,-0.4897,-32.0813,1.8563,-25.1063,BBBB
23.595028,0.5927,0.5714,2.0494,0.2204,1.0927,-0.4897,-32.0813,1.8563,-25.1063,BBBB
23.601955,0.4959,0.3379,1.6878,0.2204,1.0927,-0.4897,-32.0813,1.8563,-25.1063,BBBB
23.604576,0.4959,0.3379,1.6878,0.2204,1.0927,-0.4897,-32.0813,1.8563,-25.1063,BBBB
23.615764,0.4959,0.3379,1.6878,0.2204,1.0927,-0.4897,-33.7125,0.2063,-25.7063,BBBB
23.641952,0.4146,0.181,1.2664,0.2204,1.0927,-0.4897,-33.7125,0.2063,-25.7063,BBBB
23.648879,0.4146,0.181,1.2664,3.6087,1.5598,-1.4738,-33.7125,0.2063,-25.7063,BBBB
23.664088,0.3159,0.0735,0.9032,3.6087,1.5598,-1.4738,-33.7125,0.2063,-25.7063,BBBB
23.671128,0.1561,0.0134,0.5673,3.6087,1.5598,-1.4738,-33.7125,0.2063,-25.7063,BBBB
23.675275,0.1561,0.0134,0.5673,3.6087,1.5598,-1.4738,-33.7125,0.2063,-25.7063,BBBB
23.677085,0.1561,0.0134,0.5673,3.6087,1.5598,-1.4738,-35.1188,-2.2313,-25.8375,BBBB
23.689028,-0.0325,-0.0149,0.2323,3.6087,1.5598,-1.4738,-35.1188,-2.2313,-25.8375,BBBB
23.716227,-0.0325,-0.0149,0.2323,3.841,1.609,-1.5774,-35.1188,-2.2313,-25.8375,BBBB
23.719124,-0.0325,-0.0149,0.2323,3.841,1.609,-1.5774,-35.1188,-2.2313,-25.8375,BBBB
23.720308,-0.1488,-0.01,-0.0589,3.841,1.609,-1.5774,-35.1188,-2.2313,-25.8375,BBBB
23.722022,-0.2096,0.0029,-0.2761,3.841,1.609,-1.5774,-35.1188,-2.2313,-25.8375,BBBB
23.740094,-0.2775,0.0217,-0.4265,3.841,1.609,-1.5774,-35.1188,-2.2313,-25.8375,BBBB
23.755989,-0.2775,0.0217,-0.4265,3.841,1.609,-1.5774,-35.7938,-3.9,-25.4625,BBBB
23.758422,-0.3445,0.0227,-0.4639,3.841,1.609,-1.5774,-35.7938,-3.9,-25.4625,BBBB
23.77177,-0.3445,0.0227,-0.4639,1.8008,1.12,-0.8831,-35.7938,-3.9,-25.4625,BBBB
23.776397,-0.3672,0.021,-0.4871,1.8008,1.12,-0.8831,-35.7938,-3.9,-25.4625,BBBB
23.778783,-0.3672,0.021,-0.4871,1.8008,1.12,-0.8831,-35.7938,-3.9,-25.4625,BBBB
23.79376,-0.3858,0.0195,-0.546,1.8008,1.12,-0.8831,-35.7938,-3.9,-25.4625,BBBB
23.818413,-0.4356,-0.0054,-0.5717,1.8008,1.12,-0.8831,-35.7938,-3.9,-25.4625,BBBB
23.825422,-0.4356,-0.0054,-0.5717,1.8008,1.12,-0.8831,-36.1688,-4.425,-25.5938,BBBB
23.830143,-0.4493,-0.0393,-0.5286,1.8008,1.12,-0.8831,-36.1688,-4.425,-25.5938,BBBB
23.835054,-0.4493,-0.0393,-0.5286,1.8008,1.12,-0.8831,-36.1688,-4.425,-25.5938,BBBB
23.846629,-0.4493,-0.0393,-0.5286,-0.6431,0.1692,-0.0043,-36.1688,-4.425,-25.5938,BBBB
23.865196,-0.4082,-0.0542,-0.4515,-0.6431,0.1692,-0.0043,-36.1688,-4.425,-25.5938,BBBB
23.878525,-0.4082,-0.0542,-0.4515,-0.6431,0.1692,-0.0043,-36.7875,-4.3125,-25.9688,BBBB
23.881432,-0.3532,-0.0594,-0.4248,-0.6431,0.1692,-0.0043,-36.7875,-4.3125,-25.9688,BBBB
23.885163,-0.3532,-0.0594,-0.4248,-0.6431,0.1692,-0.0043,-36.7875,-4.3125,-25.9688,BBBB
23.886765,-0.3274,-0.0965,-0.311,-0.6431,0.1692,-0.0043,-36.7875,-4.3125,-25.9688,BBBB
23.903239,-0.3274,-0.0965,-0.311,-2.8728,-1.0369,0.9993,-36.7875,-4.3125,-25.9688,BBBB
23.926256,-0.3349,-0.1561,-0.0603,-2.8728,-1.0369,0.9993,-36.7875,-4.3125,-25.9688,BBBB
23.928603,-0.2797,-0.1781,0.3594,-2.8728,-1.0369,0.9993,-36.7875,-4.3125,-25.9688,BBBB
23.949343,-0.0085,-0.0762,0.9068,-2.8728,-1.0369,0.9993,-36.7875,-4.3125,-25.9688,BBBB
23.956483,-0.0085,-0.0762,0.9068,-2.8728,-1.0369,0.9993,-36.7875,-4.3125,-25.9688,BBBB
23.960356,-0.0085,-0.0762,0.9068,-2.8728,-1.0369,0.9993,-37.4438,-3.5063,-26.2313,BBBB
23.965629,-0.0085,-0.0762,0.9068,-4.3025,-3.3087,1.9969,-37.4438,-3.5063,-26.2313,BBBB
23.993511,0.6208,0.1341,1.7819,-4.3025,-3.3087,1.9969,-37.4438,-3.5063,-26.2313,BBBB
23.997533,1.3737,0.495,2.5925,-4.3025,-3.3087,1.9969,-37.4438,-3.5063,-26.2313,BBBB
23.999872,1.3737,0.495,2.5925,-4.3025,-3.3087,1.9969,-37.4438,-3.5063,-26.2313,BBBB
24.001035,1.8452,0.847,3.3139,-4.3025,-3.3087,1.9969,-37.4438,-3.5063,-26.2313,BBBB
24.016421,1.8452,0.847,3.3139,-4.3025,-3.3087,1.9969,-37.6875,-1.9875,-25.1625,BBBB
24.031652,2.0169,1.0952,3.7646,-4.3025,-3.3087,1.9969,-37.6875,-1.9875,-25.1625,BBBB
24.036081,2.0169,1.0952,3.7646,-2.3258,-3.1161,2.0763,-37.6875,-1.9875,-25.1625,BBBB
24.052522,1.865,1.2293,3.4697,-2.3258,-3.1161,2.0763,-37.6875,-1.9875,-25.1625,BBBB
24.056195,1.4673,1.1658,2.7371,-2.3258,-3.1161,2.0763,-37.6875,-1.9875,-25.1625,BBBB
24.058923,1.4673,1.1658,2.7371,-2.3258,-3.1161,2.0763,-37.6875,-1.9875,-25.1625,BBBB
24.075943,1.4673,1.1658,2.7371,-2.3258,-3.1161,2.0763,-37.575,-1.5938,-24.2625,BBBB
24.082432,1.1983,0.9413,2.1637,-2.3258,-3.1161,2.0763,-37.575,-1.5938,-24.2625,BBBB
24.09755,1.1983,0.9413,2.1637,1.9057,1.1989,-0.6273,-37.575,-1.5938,-24.2625,BBBB
24.112238,1.0143,0.6535,1.7338,1.9057,1.1989,-0.6273,-37.575,-1.5938,-24.2625,BBBB
24.11523,0.8465,0.4158,1.4335,1.9057,1.1989,-0.6273,-37.575,-1.5938,-24.2625,BBBB
24.117835,0.8465,0.4158,1.4335,1.9057,1.1989,-0.6273,-37.575,-1.5938,-24.2625,BBBB
24.158295,0.6767,0.2309,1.1558,1.9057,1.1989,-0.6273,-37.575,-1.5938,-24.2625,BBBB
24.160542,0.4791,0.0892,0.8829,1.9057,1.1989,-0.6273,-37.575,-1.5938,-24.2625,BBBB
24.161833,0.4791,0.0892,0.8829,1.9057,1.1989,-0.6273,-37.7063,-1.7625,-23.6625,BBBB
24.168352,0.4791,0.0892,0.8829,3.589,1.769,-2.1233,-37.7063,-1.7625,-23.6625,BBBB
24.170163,0.2585,0.0037,0.5575,3.589,1.769,-2.1233,-37.7063,-1.7625,-23.6625,BBBB
24.171596,0.2585,0.0037,0.5575,3.589,1.769,-2.1233,-37.7063,-1.7625,-23.6625,BBBB
24.193244,0.0684,-0.0357,0.2636,3.589,1.769,-2.1233,-37.7063,-1.7625,-23.6625,BBBB
24.214898,0.0684,-0.0357,0.2636,3.589,1.769,-2.1233,-37.575,-2.1938,-22.9125,BBBB
24.243571,-0.1879,-0.0787,-0.0855,3.589,1.769,-2.1233,-37.575,-2.1938,-22.9125,BBBB
24.24572,-0.1879,-0.0787,-0.0855,3.589,1.769,-2.1233,-37.575,-2.1938,-22.9125,BBBB
24.246495,-0.2555,-0.0953,-0.2543,3.589,1.769,-2.1233,-37.575,-2.1938,-22.9125,BBBB
24.247544,-0.2555,-0.0953,-0.2543,3.2352,1.0731,-2.0053,-37.575,-2.1938,-22.9125,BBBB
24.275577,-0.2555,-0.0953,-0.2543,3.2352,1.0731,-2.0053,-37.5563,-2.1938,-22.0688,BBBB
24.277218,-0.3232,-0.116,-0.3261,3.2352,1.0731,-2.0053,-37.5563,-2.1938,-22.0688,BBBB
24.300558,-0.3232,-0.116,-0.3261,3.2352,1.0731,-2.0053,-37.5563,-2.1938,-22.0688,BBBB
24.302308,-0.4085,-0.1481,-0.3696,3.2352,1.0731,-2.0053,-37.5563,-2.1938,-22.0688,BBBB
24.303658,-0.5181,-0.1571,-0.4554,3.2352,1.0731,-2.0053,-37.5563,-2.1938,-22.0688,BBBB
24.319558,-0.5181,-0.1571,-0.4554,0.9373,0.627,-0.8456,-37.5563,-2.1938,-22.0688,BBBB
24.327464,-0.598,-0.14,-0.5626,0.9373,0.627,-0.8456,-37.5563,-2.1938,-22.0688,BBBB
24.354958,-0.598,-0.14,-0.5626,0.9373,0.627,-0.8456,-37.575,-2.3438,-21.0563,BBBB
24.357332,-0.5992,-0.1104,-0.6271,0.9373,0.627,-0.8456,-37.575,-2.3438,-21.0563,BBBB
24.35889,-0.5992,-0.1104,-0.6271,0.9373,0.627,-0.8456,-37.575,-2.3438,-21.0563,BBBB
24.360562,-0.5181,-0.0818,-0.6212,0.9373,0.627,-0.8456,-37.575,-2.3438,-21.0563,BBBB
24.37614,-0.5181,-0.0818,-0.6212,-1.4079,-0.1347,0.8385,-37.575,-2.3438,-21.0563,BBBB
24.395374,-0.4209,-0.0943,-0.5604,-1.4079,-0.1347,0.8385,-37.575,-2.3438,-21.0563,BBBB
24.415954,-0.3266,-0.1485,-0.4146,-1.4079,-0.1347,0.8385,-37.575,-2.3438,-21.0563,BBBB
24.417941,-0.2357,-0.2135,-0.3105,-1.4079,-0.1347,0.8385,-37.575,-2.3438,-21.0563,BBBB
24.418921,-0.2357,-0.2135,-0.3105,-1.4079,-0.1347,0.8385,-37.575,-2.3438,-21.0563,BBBB
24.419622,-0.2357,-0.2135,-0.3105,-1.4079,-0.1347,0.8385,-37.6313,-1.9313,-20.3063,BBBB
24.452244,-0.1417,-0.245,-0.0318,-1.4079,-0.1347,0.8385,-37.6313,-1.9313,-20.3063,BBBB
24.45466,-0.1417,-0.245,-0.0318,-4.0261,-1.4443,2.0109,-37.6313,-1.9313,-20.3063,BBBB
24.460268,0.1608,-0.2248,0.7322,-4.0261,-1.4443,2.0109,-37.6313,-1.9313,-20.3063,BBBB
24.470062,0.983,-0.0171,1.744,-4.0261,-1.4443,2.0109,-37.6313,-1.9313,-20.3063,BBBB
24.471535,0.983,-0.0171,1.744,-4.0261,-1.4443,2.0109,-37.6313,-1.9313,-20.3063,BBBB
24.474994,0.983,-0.0171,1.744,-4.0261,-1.4443,2.0109,-37.4813,-0.5813,-19.6313,BBBB
24.508337,1.6785,0.2941,2.8461,-4.0261,-1.4443,2.0109,-37.4813,-0.5813,-19.6313,BBBB
24.510128,1.6785,0.2941,2.8461,-4.9987,-2.798,2.8633,-37.4813,-0.5813,-19.6313,BBBB
24.521686,1.8439,0.5658,3.7196,-4.9987,-2.798,2.8633,-37.4813,-0.5813,-19.6313,BBBB
24.529619,1.8439,0.5658,3.7196,-4.9987,-2.798,2.8633,-37.4813,-0.5813,-19.6313,BBBB
24.531733,1.9133,0.823,4.1303,-4.9987,-2.798,2.8633,-37.4813,-0.5813,-19.6313,BBBB
24.554692,1.6812,1.019,3.8186,-4.9987,-2.798,2.8633,-37.4813,-0.5813,-19.6313,BBBB
24.556556,1.6812,1.019,3.8186,-4.9987,-2.798,2.8633,-36.7313,0.7875,-19.0688,BBBB
24.584184,1.3089,1.0781,2.965,-4.9987,-2.798,2.8633,-36.7313,0.7875,-19.0688,BBBB
24.58635,1.3089,1.0781,2.965,-0.8211,0.1765,0.9318,-36.7313,0.7875,-19.0688,BBBB
24.587506,1.1211,0.9444,2.2414,-0.8211,0.1765,0.9318,-36.7313,0.7875,-19.0688,BBBB
24.588422,1.1211,0.9444,2.2414,-0.8211,0.1765,0.9318,-36.7313,0.7875,-19.0688,BBBB
24.614804,0.9591,0.6628,1.8901,-0.8211,0.1765,0.9318,-36.7313,0.7875,-19.0688,BBBB
24.616733,0.9591,0.6628,1.8901,-0.8211,0.1765,0.9318,-36.0375,1.3313,-19.4813,BBBB
24.641707,0.8064,0.4043,1.5708,-0.8211,0.1765,0.9318,-36.0375,1.3313,-19.4813,BBBB
24.644769,0.6586,0.2235,1.255,-0.8211,0.1765,0.9318,-36.0375,1.3313,-19.4813,BBBB
24.646248,0.6586,0.2235,1.255,3.0457,1.4268,-1.3217,-36.0375,1.3313,-19.4813,BBBB
24.647361,0.6586,0.2235,1.255,3.0457,1.4268,-1.3217,-36.0375,1.3313,-19.4813,BBBB
24.661784,0.491,0.0662,0.9965,3.0457,1.4268,-1.3217,-36.0375,1.3313,-19.4813,BBBB
24.674986,0.491,0.0662,0.9965,3.0457,1.4268,-1.3217,-35.5875,1.2938,-19.9313,BBBB
24.698676,0.3242,-0.0481,0.7595,3.0457,1.4268,-1.3217,-35.5875,1.2938,-19.9313,BBBB
24.701017,0.1505,-0.0963,0.4292,3.0457,1.4268,-1.3217,-35.5875,1.2938,-19.9313,BBBB
24.702191,0.1505,-0.0963,0.4292,3.0457,1.4268,-1.3217,-35.5875,1.2938,-19.9313,BBBB
24.716857,0.1505,-0.0963,0.4292,4.0101,1.4311,-2.1583,-35.5875,1.2938,-19.9313,BBBB
24.727229,-0.0288,-0.0975,0.1046,4.0101,1.4311,-2.1583,-35.5875,1.2938,-19.9313,BBBB
24.755745,-0.0288,-0.0975,0.1046,4.0101,1.4311,-2.1583,-35.4188,1.3875,-20.2125,BBBB
24.758852,-0.0288,-0.0975,0.1046,4.0101,1.4311,-2.1583,-35.4188,1.3875,-20.2125,BBBB
24.761609,-0.172,-0.0667,-0.0987,4.0101,1.4311,-2.1583,-35.4188,1.3875,-20.2125,BBBB
24.763478,-0.2526,-0.0345,-0.2497,4.0101,1.4311,-2.1583,-35.4188,1.3875,-20.2125,BBBB
24.773404,-0.2526,-0.0345,-0.2497,3.0996,1.0232,-1.8443,-35.4188,1.3875,-20.2125,BBBB
24.785773,-0.3232,-0.0332,-0.3696,3.0996,1.0232,-1.8443,-35.4188,1.3875,-20.2125,BBBB
24.792606,-0.3958,-0.045,-0.4639,3.0996,1.0232,-1.8443,-35.4188,1.3875,-20.2125,BBBB
24.811605,-0.4759,-0.0555,-0.5196,3.0996,1.0232,-1.8443,-35.4188,1.3875,-20.2125,BBBB
24.81294,-0.4759,-0.0555,-0.5196,3.0996,1.0232,-1.8443,-35.4188,1.3875,-20.2125,BBBB
24.814366,-0.4759,-0.0555,-0.5196,3.0996,1.0232,-1.8443,-35.2125,1.5188,-20.625,BBBB
24.830745,-0.4759,-0.0555,-0.5196,0.5053,0.675,-0.7196,-35.2125,1.5188,-20.625,BBBB
24.83629,-0.5206,-0.0633,-0.5602,0.5053,0.675,-0.7196,-35.2125,1.5188,-20.625,BBBB
24.860904,-0.5526,-0.0769,-0.5658,0.5053,0.675,-0.7196,-35.2125,1.5188,-20.625,BBBB
24.869039,-0.5516,-0.0872,-0.5311,0.5053,0.675,-0.7196,-35.2125,1.5188,-20.625,BBBB
24.869795,-0.5516,-0.0872,-0.5311,0.5053,0.675,-0.7196,-35.2125,1.5188,-20.625,BBBB
24.87479,-0.5516,-0.0872,-0.5311,0.5053,0.675,-0.7196,-34.8938,2.0625,-21.4313,BBBB
24.909282,-0.4517,-0.0897,-0.5094,0.5053,0.675,-0.7196,-34.8938,2.0625,-21.4313,BBBB
24.913344,-0.4517,-0.0897,-0.5094,-1.839,-0.4636,0.7185,-34.8938,2.0625,-21.4313,BBBB
